board,current_player,all_legal_moves,best_move,best_score,is_maximizing,turn,game_result
fcffffffffffffff0000000000000000fbfffffffffffffffafffffffffffffff9ffffffffffffff0000000000000000fbfffffffffffffffefffffffffffffffcffffffffffffff0000000000000000030000000000000000000000000000000000000000000000faffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((1, 1), (1, 2)), ((1, 1), (1, 3)), ((1, 1), (1, 0)), ((1, 1), (0, 1)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 7), (7, 8)), ((7, 7), (7, 6)), ((7, 7), (7, 5)), ((7, 7), (7, 4)), ((7, 7), (7, 3)), ((7, 7), (7, 2)), ((7, 7), (7, 1)), ((7, 7), (7, 0)), ((7, 7), (8, 7)), ((7, 7), (6, 7)), ((7, 7), (5, 7)), ((7, 7), (4, 7)), ((7, 7), (3, 7)), ((7, 7), (2, 7)), ((7, 7), (1, 7)), ((9, 0), (8, 0)), ((9, 0), (7, 0)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(7, 7),(3, 7)",402.0,True,5,RED (Minimax)
00000000000000000000000000000000fbfffffffffffffffafffffffffffffff9ffffffffffffff0000000000000000fbfffffffffffffffefffffffffffffffcfffffffffffffffcffffffffffffff030000000000000000000000000000000000000000000000faffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0000000000000000ffffffffffffffff0300000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((1, 1), (1, 2)), ((1, 1), (1, 3)), ((1, 1), (0, 1)), ((3, 7), (3, 4)), ((3, 7), (4, 7)), ((3, 7), (5, 7)), ((3, 7), (6, 7)), ((3, 7), (7, 7)), ((3, 7), (8, 7)), ((3, 7), (2, 7)), ((3, 7), (1, 7)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((9, 0), (8, 0)), ((9, 0), (7, 0)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(3, 7),(3, 4)",610.0,True,7,RED (Minimax)
00000000000000000000000000000000fbfffffffffffffffafffffffffffffff9ffffffffffffff00000000000000000000000000000000fefffffffffffffffcfffffffffffffffcffffffffffffff030000000000000000000000000000000000000000000000faffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdffffffffffffff0000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000003000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((1, 1), (1, 2)), ((1, 1), (1, 3)), ((1, 1), (0, 1)), ((3, 4), (3, 5)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (1, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((9, 0), (8, 0)), ((9, 0), (7, 0)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(1, 1),(0, 1)",502.0,True,9,RED (Minimax)
00000000000000000300000000000000fbfffffffffffffffafffffffffffffff9ffffffffffffff000000000000000000000000000000000000000000000000fcfffffffffffffffcffffffffffffff000000000000000000000000000000000000000000000000faffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdffffffffffffff0000000000000000fbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000003000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 1), (0, 3)), ((0, 1), (0, 0)), ((0, 1), (1, 1)), ((3, 4), (3, 5)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (1, 4)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((9, 0), (8, 0)), ((9, 0), (7, 0)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(3, 4),(3, 5)",493.0,True,11,RED (Minimax)
00000000000000000300000000000000fbfffffffffffffffaffffffffffffff0000000000000000f9ffffffffffffff00000000000000000000000000000000fcfffffffffffffffcffffffffffffff000000000000000000000000000000000000000000000000faffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdffffffffffffff0000000000000000fbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 1), (0, 3)), ((0, 1), (0, 0)), ((0, 1), (1, 1)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 0), (7, 0)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((9, 0), (8, 0)), ((9, 0), (7, 0)), ((9, 1), (7, 2)), ((9, 1), (7, 0)), ((9, 2), (7, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(9, 0),(7, 0)",508.0,True,13,RED (Minimax)
00000000000000000300000000000000fbfffffffffffffffaffffffffffffff0000000000000000f9ffffffffffffff00000000000000000000000000000000fcfffffffffffffffcffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 1), (0, 3)), ((0, 1), (0, 0)), ((0, 1), (1, 1)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(0, 1),(0, 3)",858.0,True,15,RED (Minimax)
0000000000000000fdfffffffffffffffbffffffffffffff03000000000000000000000000000000f9ffffffffffffff00000000000000000000000000000000fcfffffffffffffffcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 3), (0, 4)), ((0, 3), (0, 8)), ((0, 3), (0, 1)), ((0, 3), (1, 3)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(0, 3),(0, 8)",1840.0,True,17,RED (Minimax)
0000000000000000fdfffffffffffffffbffffffffffffff00000000000000000000000000000000f9ffffffffffffff000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000fcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 8), (0, 7)), ((0, 8), (0, 6)), ((0, 8), (0, 2)), ((0, 8), (1, 8)), ((0, 8), (2, 8)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(0, 8),(0, 2)",2048.0,True,19,RED (Minimax)
0000000000000000fdffffffffffffff030000000000000000000000000000000000000000000000f9ffffffffffffff000000000000000000000000000000000000000000000000fcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (1, 2)), ((0, 2), (3, 2)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(0, 2),(3, 2)",2156.0,True,21,RED (Minimax)
00000000000000000000000000000000fdffffffffffffff00000000000000000000000000000000f9ffffffffffffff000000000000000000000000000000000000000000000000fcffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000feffffffffffffff00000000000000000000000000000000ffffffffffffffff00000000000000000300000000000000000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((3, 2), (3, 3)), ((3, 2), (3, 4)), ((3, 2), (3, 6)), ((3, 2), (3, 1)), ((3, 2), (4, 2)), ((3, 2), (5, 2)), ((3, 2), (0, 2)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 0)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(3, 2),(0, 2)",1911.0,True,23,RED (Minimax)
00000000000000000000000000000000030000000000000000000000000000000000000000000000f9ffffffffffffff000000000000000000000000000000000000000000000000fcffffffffffffff000000000000000000000000000000000000000000000000feffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 2)), ((3, 5), (3, 1)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 2), (7, 2)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (7, 2)), ((7, 0), (7, 3)), ((7, 0), (7, 4)), ((7, 0), (7, 5)), ((7, 0), (7, 6)), ((7, 0), (7, 7)), ((7, 0), (7, 8)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((9, 1), (7, 2)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(9, 1),(7, 2)",2241.0,True,25,RED (Minimax)
00000000000000000000000000000000030000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000feffffffffffffff0000000000000000000000000000000000000000000000000000000000000000fcffffffffffffff0000000000000000fdfffffffffffffffafffffffffffffffbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000ffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000300000000000000ffffffffffffffff0000000000000000ffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000002000000000000000400000000000000,1,"[((0, 2), (0, 3)), ((0, 2), (0, 4)), ((0, 2), (0, 1)), ((0, 2), (0, 0)), ((0, 2), (1, 2)), ((3, 5), (3, 8)), ((3, 5), (3, 4)), ((3, 5), (3, 3)), ((3, 5), (3, 2)), ((3, 5), (3, 1)), ((3, 5), (4, 5)), ((3, 5), (5, 5)), ((3, 5), (6, 5)), ((3, 5), (7, 5)), ((3, 5), (8, 5)), ((3, 5), (2, 5)), ((3, 5), (1, 5)), ((6, 4), (7, 4)), ((6, 6), (7, 6)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8)), ((9, 7), (7, 8)), ((9, 7), (7, 6)), ((9, 8), (8, 8)), ((9, 8), (7, 8))]","(3, 5),(3, 8)",2333.0,True,27,RED (Minimax)
